Process temperature [K],Torque [Nm],Tool wear [min],Type_H,Type_L,Type_M,Target
-1.413726857335468,-0.38811727635291476,-1.6385046808354815,0,1,0,0
0.3850794377442086,-0.28187781333397766,1.7467457208393533,0,1,0,1
-0.5835085672987094,-0.28187781333397766,0.25905720351139905,0,0,1,0
-0.998617712317069,-0.4943567393718525,-0.3633430945543778,0,0,1,0
-2.451499719881426,-0.5209166051265866,-0.39370408470392787,0,1,0,0
-0.27647034630720224,1.2748233536826352,1.594940770091603,0,1,0,1
-0.4451388522925894,0.621157622326991,0.47158413455824966,0,0,1,0
0.6348131352805155,2.5192378213149778,0.03134977738977337,0,0,1,1
1.5612220152962868,-0.9547277457872481,-1.1527288384426801,0,1,0,0
-1.6212814298446676,-1.5301915038064926,1.260969878446552,1,0,0,0
2.5298100203391654,-0.7245422425795505,-1.5929631956111563,0,1,0,0
-0.3759539947895098,-1.8134967385236591,-1.137548343367905,0,1,0,0
0.45426429524724893,-0.14907848456030584,-1.441158244863406,0,0,1,0
-1.4829117148385476,-0.24646465899433198,0.8814575015771758,0,1,0,0
0.5234491527503286,1.0018490314781834,0.0009887872402232812,0,1,0,0
0.17752486523500913,-0.01627915578663401,0.8814575015771758,0,1,0,0
1.2152977277809673,0.40867869628911624,-0.05973319305887689,0,1,0,0
1.9402071404150443,-2.605435804804508,-1.3652557694895306,0,0,0,1
-1.2061722848262686,0.550331313647699,0.7296525508294254,0,1,0,0
-0.4451388522925894,0.37326554194946987,0.25905720351139905,1,0,0,0
-1.413726857335468,0.8513431255346889,-1.0464653729192548,0,0,1,0
1.1461128702778878,-0.0871054644659254,-0.4088845797787029,1,0,0,0
1.031451089915644,0.5088003166710678,1.4886773045681776,0,0,1,1
-0.6526934248017496,0.3201458104400017,0.9118184917267259,0,0,1,0
0.17752486523500913,1.4445134607237562,0.6082085902312251,0,1,0,0
0.24670972273804942,-1.441658617957378,-0.9857433926201545,0,1,0,0
-0.2375842797833899,-0.9458744572023368,0.18315472813752381,0,1,0,0
-0.7218782823048292,-0.7865152626739302,1.0029014621753762,0,1,0,0
-0.6526934248017496,-0.17563835031503996,0.5323061148573498,0,1,0,0
2.3222554478299657,0.23161292459088711,-0.014191707834551762,0,1,0,0
0.5926340102533688,-0.4589435850322068,-0.7732164615733039,1,0,0,0
0.5926340102533688,-0.4589435850322068,-0.6214115108255536,1,0,0,0
-0.998617712317069,0.06340044147756896,0.8207355212780757,1,0,0,0
0.869373440265648,-0.5120633165416756,-0.5910505206760034,0,1,0,0
0.17752486523500913,0.3024392332701785,0.3501401739600493,0,1,0,0
-1.6623819099608246,1.0968017992344559,1.5190382947177277,0,1,0,1
0.5234491527503286,-0.19334492748486312,-1.5626022054616062,0,1,0,0
1.2152977277809673,-0.4412370078623836,-1.6992266611345817,0,1,0,0
1.4920371577932072,-0.35270412201326906,-1.2893532941156554,0,1,0,0
-0.4451388522925894,-0.5032100279567641,-0.9250214123210544,0,1,0,0
1.6995917303024066,0.4529451392136735,0.8055550262033007,0,1,0,0
0.5926340102533688,-0.2376113704094204,-0.9553824024706045,0,1,0,0
0.3850794377442086,0.0014274213831891509,1.4127748291943023,0,1,0,0
0.1083400077319295,1.2143279575160582,1.8074677011384535,0,1,0,1
-1.2061722848262686,-1.08752707456092,-0.09009418320842698,0,1,0,0
-0.998617712317069,-1.5036316380517583,-0.8794799270967293,0,1,0,0
-1.3445419998323884,0.7893701054403085,0.6689305705303252,0,1,0,0
-0.7910631398079089,-0.6537159339002584,-0.3026211142552776,0,1,0,0
-0.5835085672987094,-0.4766501622020293,-0.5606895305264533,0,1,0,0
0.5234491527503286,0.010280709968100732,0.6689305705303252,0,1,0,0
1.007743155271768,-1.0521139202212741,-0.9553824024706045,0,1,0,0
0.17752486523500913,-1.57445794673105,0.9118184917267259,0,1,0,0
0.7310037252595281,-0.35270412201326906,0.7296525508294254,0,1,0,0
0.31589458024112904,0.010280709968100732,0.6385695803807752,0,1,0,0
0.03915515022888922,-1.2114731147496804,1.5190382947177277,0,0,1,0
1.9071463028116062,1.090381917327298,-0.21153814380662733,0,1,0,0
1.4920371577932072,-0.7245422425795505,0.7144720557546503,0,0,1,0
2.045516017817726,-2.3092808992787006,0.0768912626140985,0,1,0,0
-0.9294328548140287,1.7189654068560114,-0.12045517335797708,0,0,1,0
1.1461128702778878,-0.38811727635291476,-1.441158244863406,1,0,0,0
0.6618188677564484,0.780516816855397,-0.8642994320219543,0,0,1,0
-0.030029707274190392,0.7273970853459281,-1.4259777497886308,0,1,0,0
0.7310037252595281,0.8336365483648658,1.1395259178483517,0,1,0,0
-1.1369874273232283,0.6919839310062824,-0.7428554714237539,0,0,1,0
0.5926340102533688,0.37326554194946987,-0.9857433926201545,0,1,0,0
0.03915515022888922,1.3471272862897299,1.0180819572501512,0,0,1,0
0.8001885827625683,0.37326554194946987,1.0332624523249263,1,0,0,0
0.3850794377442086,1.2054746689311473,1.2761503735213269,1,0,0,0
2.045516017817726,-1.1406468060703887,-0.6973139861994287,0,0,1,0
-0.2375842797833899,-0.0871054644659254,-1.0009238876949296,0,1,0,0
0.8001885827625683,-0.0871054644659254,1.625301760241153,0,1,0,0
0.7524312617115325,-1.003130444324689,1.594940770091603,0,0,1,1
0.7310037252595281,1.010702320063095,0.8966379966519509,0,0,1,0
0.03915515022888922,-1.8312033156934824,-0.788396956648079,0,1,0,0
0.8001885827625683,0.8690497027045115,-1.2286313138165552,0,1,0,0
-0.9294328548140287,0.3378523876098242,0.3501401739600493,0,1,0,0
1.630406872799327,-1.441658617957378,-1.501880225162506,0,1,0,0
0.5234491527503286,1.0284088972329182,0.19833522321229885,0,1,0,0
0.31589458024112904,-0.4500902964472952,0.18315472813752381,0,1,0,0
0.5926340102533688,1.0638220515725638,1.5190382947177277,0,1,0,1
0.5234491527503286,-1.0167007658816283,-0.1963576487318523,0,1,0,0
0.45426429524724893,0.08996030723230371,0.8814575015771758,0,0,1,0
1.0403113595280384,-0.15889530784974426,1.5342187897925028,0,1,0,1
2.1147008753208056,1.9314443328938862,0.2742376985861741,0,1,0,0
0.8001885827625683,0.40867869628911624,1.0939844326240264,0,1,0,0
-1.6212814298446676,0.6742773538364599,0.7144720557546503,0,1,0,0
0.5926340102533688,1.9137377557240636,-1.1527288384426801,0,0,1,0
1.630406872799327,0.24931950176070963,1.1547064129231266,0,1,0,0
0.7310037252595281,-0.3792639877680038,1.4583163144186275,0,1,0,0
-0.3759539947895098,0.32899909902491264,-0.3026211142552776,0,0,1,0
1.6041839350820895,0.7470275328424073,2.1110776026339546,0,0,0,1
2.4606251628361253,-0.2376113704094204,-1.5322412153120561,0,1,0,0
0.5234491527503286,-1.7426704298443678,-0.803577451722854,0,1,0,0
0.44696957828416883,-1.2491266056051546,1.7163847306898032,0,0,0,1
-0.5835085672987094,-0.07825217588101382,1.2457893833717768,0,1,0,0
-1.4829117148385476,-1.1229402289005659,0.09207175768887355,0,1,0,0
1.8379614453085267,0.6477174880817251,-1.1830898285922302,0,0,1,0
-0.09921456477727,-1.08752707456092,1.321691858745652,0,1,0,0
-1.0530186564579476,-2.681269872980661,-0.39370408470392787,0,0,0,1
0.09894789403253638,1.0896202588264754,0.3197791838104992,0,0,0,1
-1.413726857335468,-0.13137190739048268,-0.9250214123210544,1,0,0,0
0.9385582977686883,0.20505305883615238,-0.7124944812742038,0,1,0,0
-0.7218782823048292,-0.2995843905038002,-1.1527288384426801,1,0,0,0
0.5234491527503286,-1.5921645239008728,1.1850674030726767,0,0,1,0
-0.09921456477727,-0.32614425625853494,-0.9857433926201545,0,1,0,0
-1.2609281226403632,2.2276862275411,-1.0616458679940297,0,0,0,1
-0.5835085672987094,-1.2557395576742378,-0.439245569928253,0,1,0,0
-1.6904662873477079,0.2758793675154444,-0.09009418320842698,0,1,0,0
-2.589869434887546,-0.46779687361711836,-0.788396956648079,1,0,0,0
-0.5835085672987094,-0.38811727635291476,1.655662750390703,0,1,0,0
-1.1369874273232283,0.21390634742106396,1.7012042356150283,0,1,0,0
-0.09921456477727,0.027987287137923266,-1.3956167596390807,0,0,1,0
-0.1649453282187647,-0.5295212965727524,1.7315652257645784,1,0,0,1
1.1416438178426864,1.3913937292142873,1.2457893833717768,0,1,0,1
-0.998617712317069,-0.3349975448434465,1.594940770091603,0,0,1,0
0.6618188677564484,-1.0963803631458315,-1.4107972547138559,0,1,0,0
0.8565401886158777,1.1570100241703767,1.7619262159141285,0,1,0,1
-0.4451388522925894,1.958004198648621,-1.0161043827697047,0,0,1,1
0.6618188677564484,0.6034510451571679,-0.4999675502273532,0,1,0,0
-0.030029707274190392,1.2143279575160582,1.1243454227735765,0,1,0,0
-1.0678025698201485,-0.4855034507869409,-1.0009238876949296,0,1,0,0
-1.4829117148385476,0.6565707766666368,0.6992915606798753,0,0,1,0
-2.0363905748630273,-0.9635810343721597,-1.6992266611345817,0,1,0,0
0.6618188677564484,-0.2021982160697747,0.22869621336184895,0,0,1,0
0.1083400077319295,-0.4058238535227379,1.260969878446552,0,0,1,0
0.03915515022888922,-1.0786737859760087,-1.3956167596390807,0,1,0,0
1.5612220152962868,0.5060648707231418,0.957359976951051,1,0,0,0
-1.6904662873477079,0.6654240652515483,1.3975943341195274,1,0,0,0
-0.7218782823048292,1.5153397694030482,0.3501401739600493,0,1,0,0
-0.09921456477727,-0.733395531164462,0.4564036394834746,0,1,0,0
1.8379614453085267,0.7273970853459281,0.8359160163528507,0,0,1,0
-1.2753571423293482,1.1435016488367669,-1.0768263630688049,0,1,0,0
0.5457274274765155,1.970600606053525,-0.31780160933005264,0,0,0,1
-0.8602479973109491,-1.282299423428972,0.9118184917267259,0,0,1,0
-0.3759539947895098,-0.6271560681455243,0.4867646296330247,0,0,1,0
-0.7218782823048292,0.8159299711950426,0.5778476000816749,0,0,1,0
-1.552096572341588,-1.4593651951272009,0.6841110656051003,0,0,1,0
0.31589458024112904,0.49721158213823075,-0.3329821044048277,0,1,0,0
0.8001885827625683,0.7716635282704853,-0.6973139861994287,0,1,0,0
1.7580565401751724,-2.586750801842883,-1.6536851759102564,0,0,0,1
0.5926340102533688,-0.18449163889995154,1.5493992848672777,0,1,0,1
2.183885732823846,0.6123043337420795,1.5645797799420529,0,0,1,1
-1.2061722848262686,0.7716635282704853,1.1243454227735765,0,1,0,0
0.5926340102533688,-0.8750481485230451,0.5171256197825748,0,1,0,0
0.6618188677564484,2.347548896384724,1.2457893833717768,0,1,0,1
0.5234491527503286,-0.8661948599381335,0.03134977738977337,0,0,1,0
0.17752486523500913,-1.0167007658816283,0.6841110656051003,0,1,0,0
0.869373440265648,-0.3349975448434465,1.4431358193438524,0,1,0,1
-0.5835085672987094,0.10766688440212624,0.03134977738977337,0,1,0,0
0.31589458024112904,0.8867562798743347,0.926998986801501,0,1,0,0
0.5234491527503286,0.8956095684592462,0.1072522527636486,0,1,0,0
-1.552096572341588,-0.4589435850322068,0.30459868873572415,0,0,1,0
0.17752486523500913,-0.35270412201326906,-0.1963576487318523,0,0,1,0
1.4920371577932072,-1.5478980809763154,-0.04455269798410185,0,0,1,0
0.5234491527503286,0.9487292999687145,0.6841110656051003,0,1,0,0
0.3850794377442086,-0.2730245247490661,0.41086215425914946,0,0,1,0
-0.6526934248017496,0.7716635282704853,0.3197791838104992,0,1,0,0
-0.7218782823048292,-0.7953685512588419,-0.4999675502273532,0,1,0,0
-0.3759539947895098,-1.6541375439952533,-0.4999675502273532,0,0,1,0
-0.7910631398079089,0.8247832597799543,-1.441158244863406,0,1,0,0
0.31589458024112904,-0.38811727635291476,0.7903745311285255,0,0,1,0
-0.11479443542044147,1.509196588563108,1.1395259178483517,0,1,0,1
0.3850794377442086,0.6654240652515483,-0.24189913395617743,0,0,1,0
-0.030029707274190392,-0.6360093567304359,-0.18117715365707723,0,0,1,0
-1.1369874273232283,-0.21990479323959722,-0.6062310157507784,0,1,0,0
0.31589458024112904,-0.2376113704094204,0.5171256197825748,0,1,0,0
-1.413726857335468,0.7185437967610172,0.5626671050068999,0,0,1,0
-0.4451388522925894,0.6742773538364599,-0.8491189369471792,0,0,1,0
-0.030029707274190392,-1.9551493558822426,1.3824138390447522,0,1,0,0
0.31589458024112904,0.2670260789305328,-0.31780160933005264,0,1,0,0
-0.4451388522925894,1.338273997704819,-1.2134508187417803,0,0,1,0
0.03915515022888922,0.027987287137923266,-0.48478705515257814,0,1,0,0
0.670128664607165,1.2177124914770012,-0.9098409172462794,0,1,0,1
0.5926340102533688,-0.6360093567304359,0.6841110656051003,0,1,0,0
0.411935029227018,0.9067785006188921,-1.6081436906859314,0,0,0,1
1.2152977277809673,-1.1140869403156544,1.0939844326240264,0,0,1,0
-0.1683994222803103,-0.13137190739048268,0.8359160163528507,0,1,0,0
-0.2375842797833899,-1.7072572755047217,0.44122314440869953,0,0,1,0
-0.3067691372864302,-0.5209166051265866,0.926998986801501,0,0,1,0
1.0769280127748475,1.1966213803462356,-0.014191707834551762,0,1,0,0
-1.1369874273232283,0.8336365483648658,0.7903745311285255,1,0,0,0
-0.7910631398079089,0.4529451392136735,0.926998986801501,0,0,1,0
-0.6526934248017496,0.6477174880817251,0.47158413455824966,0,0,1,0
-1.413726857335468,0.5326247364778764,1.2761503735213269,0,1,0,0
-0.2375842797833899,0.15193332732668352,0.4260426493339245,0,1,0,0
-0.7218782823048292,-2.415520362297638,-1.0161043827697047,0,1,0,0
-0.7910631398079089,1.5684595009125164,-1.5626022054616062,0,1,0,0
-0.3759539947895098,0.780516816855397,1.321691858745652,0,0,1,0
0.35926098634337916,1.7012588296861881,1.4279553242690775,0,0,0,1
-1.413726857335468,-0.8839014371079563,1.2002478981474518,0,0,1,0
0.24670972273804942,0.3201458104400017,-0.3026211142552776,0,1,0,0
-0.3067691372864302,-0.4766501622020293,-1.3500752744147557,0,1,0,0
-0.5143237097956297,1.5861660780823394,-1.12236784829313,0,1,0,0
-1.2753571423293482,0.621157622326991,-0.8794799270967293,0,0,1,0
-0.998617712317069,-0.5386231822964097,-0.13563566843275213,0,1,0,0
-1.1369874273232283,-1.9374427787124198,0.5474866099321248,0,1,0,0
0.1083400077319295,-0.10481204163574856,-0.22671863888140237,0,0,1,0
0.24670972273804942,-0.4766501622020293,0.7448330459042004,1,0,0,0
-0.998617712317069,-0.6448626453153474,0.41086215425914946,0,1,0,0
-0.998617712317069,-0.43238371927747205,0.8662770065024008,0,0,1,0
1.1461128702778878,0.2670260789305328,1.2154283932222267,0,0,1,1
0.31589458024112904,1.7986450041202142,-0.7276749763489788,0,1,0,0
-1.3445419998323884,-0.025132444371545593,-0.8491189369471792,0,0,1,0
0.1083400077319295,2.524614668082953,-0.7580359664985289,0,1,0,1
2.1147008753208056,0.7273970853459281,1.321691858745652,0,1,0,0
0.03915515022888922,-0.43238371927747205,1.0484429473997012,0,1,0,0
-0.2375842797833899,-1.2380329805044146,-0.12045517335797708,0,1,0,0
0.6618188677564484,-0.39697056493782634,0.47158413455824966,0,0,1,0
-0.7910631398079089,-1.2291796919195033,1.2306088882970019,0,1,0,0
0.24670972273804942,-0.9812876115419825,0.12243274783842363,0,0,1,0
-1.0678025698201485,0.5414780250627881,0.30459868873572415,0,0,1,0
-0.09921456477727,0.5591846022326106,1.4886773045681776,0,1,0,0
1.2152977277809673,0.15193332732668352,1.5645797799420529,0,1,0,0
1.9071463028116062,0.14308003874177255,1.3065113636708772,0,1,0,0
0.7310037252595281,-0.9193145914476024,-1.1830898285922302,0,0,1,0
0.8001885827625683,0.17849319308141826,-1.3956167596390807,1,0,0,0
-0.3759539947895098,-0.733395531164462,0.6841110656051003,0,1,0,0
0.7310037252595281,-0.4146771421076495,0.3501401739600493,0,1,0,0
-1.3445419998323884,1.1435016488367669,0.3956816591843744,0,1,0,0
0.5234491527503286,-1.5656046581461387,1.1547064129231266,0,1,0,0
-0.1683994222803103,-0.66256922248517,-1.2893532941156554,0,1,0,0
0.8001885827625683,-0.582889625220967,0.41086215425914946,0,0,1,0
0.1083400077319295,-0.6448626453153474,-1.0464653729192548,1,0,0,0
-1.3445419998323884,-0.01627915578663401,1.260969878446552,0,1,0,0
0.31589458024112904,-0.4058238535227379,-1.0464653729192548,0,1,0,0
0.6345216758312433,0.7810334843152412,1.9744531469609792,0,0,0,1
-0.3759539947895098,0.06340044147756896,-0.9705628975453795,0,1,0,0
2.1147008753208056,-1.0167007658816283,-1.6992266611345817,0,1,0,0
-0.3067691372864302,0.8247832597799543,-1.6688656709850316,1,0,0,0
-1.3445419998323884,-0.6714225110700816,1.5190382947177277,0,1,0,0
-0.5835085672987094,0.46179842779858443,-1.2286313138165552,0,0,1,0
0.5234491527503286,1.3736871520444647,-0.5455090354516783,0,1,0,0
-0.1683994222803103,-0.6802757996549932,-1.6688656709850316,0,1,0,0
0.45426429524724893,0.6034510451571679,-0.8946604221715043,0,0,1,0
-1.0678025698201485,0.5768911794024337,-0.4088845797787029,1,0,0,0
1.1461128702778878,0.9752891657234493,1.4886773045681776,0,0,1,0
0.1083400077319295,0.3467056761947358,-0.12045517335797708,0,1,0,0
-1.828836002353867,-3.1414900262603775,1.5342187897925028,0,1,0,1
-1.0640367386278264,1.1806405530167103,1.6101212651663779,0,1,0,1
-1.2061722848262686,-0.8839014371079563,-1.5777827005363814,0,0,1,0
0.44966319461559234,0.7460550492854652,0.2894181936609491,0,0,0,1
-0.030029707274190392,0.027987287137923266,0.6082085902312251,0,1,0,0
-1.413726857335468,0.05454715289265801,1.8074677011384535,0,1,0,0
1.8379614453085267,-0.22875808182450882,1.0332624523249263,0,0,1,0
-1.967205717359987,-0.2641712361641545,1.1547064129231266,0,1,0,0
1.0769280127748475,0.027987287137923266,-0.05973319305887689,0,0,1,0
-0.7218782823048292,-0.09595875305083698,-0.3633430945543778,0,1,0,0
-0.030029707274190392,0.10766688440212624,1.1243454227735765,0,0,1,0
-0.8602479973109491,0.06340044147756896,-0.28744061918050257,0,0,1,0
0.6618188677564484,-0.4589435850322068,1.1091649276988016,0,1,0,0
0.7310037252595281,0.29358594468526694,-0.09009418320842698,0,1,0,0
-1.2061722848262686,-1.2203264033345917,-0.7124944812742038,0,1,0,0
0.8001885827625683,-1.5656046581461387,0.3197791838104992,0,0,1,0
0.03915515022888922,0.09881359581721529,-0.9098409172462794,0,1,0,0
0.3850794377442086,1.5950193666672512,-0.3633430945543778,0,0,1,1
0.12024718021823771,2.2342688236691033,0.4867646296330247,0,0,0,1
-1.2061722848262686,-1.494778349466847,-0.9553824024706045,1,0,0,0
-0.3759539947895098,-1.1317935174854772,-0.9250214123210544,0,0,1,0
-0.11849526053232344,-2.5645023372932703,-0.1659966585823022,0,0,0,1
-0.9294328548140287,-0.4589435850322068,0.12243274783842363,1,0,0,0
-1.7596511448507874,0.5149181593080533,0.016169282314998326,0,0,1,0
-1.0678025698201485,0.23161292459088711,0.8966379966519509,0,1,0,0
-0.3235338599160681,1.690442892921853,-1.0920068581435798,0,1,0,1
-0.808830289927726,1.106443568792757,1.4431358193438524,0,1,0,1
-0.1683994222803103,1.5064864808181366,0.5019451247077997,0,1,0,0
-0.07957157394080461,-2.520810775041359,-0.4696065600778031,0,0,0,1
-1.1369874273232283,-0.2641712361641545,-0.09009418320842698,0,1,0,0
1.382430202925067,1.5214576443628436,-0.3329821044048277,0,1,0,1
0.24670972273804942,-2.1676282819201176,0.957359976951051,0,1,0,0
-0.6526934248017496,0.3024392332701785,-1.6992266611345817,0,1,0,0
-0.4451388522925894,-1.246886269089326,0.926998986801501,0,0,1,0
0.6618188677564484,-0.5032100279567641,-1.471519235012956,0,0,1,0
0.9385582977686883,-0.4766501622020293,-1.0161043827697047,0,1,0,0
0.5234491527503286,0.5768911794024337,1.2154283932222267,0,0,1,0
0.31589458024112904,0.6742773538364599,0.7296525508294254,0,1,0,0
-1.2061722848262686,0.621157622326991,0.3805011641095994,0,1,0,0
0.19325826914415692,0.6398708675037873,-0.5303285403769032,0,1,0,1
-0.3067691372864302,0.3555589647796474,0.04653027246454841,0,1,0,0
0.10651010162356316,0.5486921571600292,-1.0920068581435798,0,0,0,1
1.422852300290167,-1.6010178124857843,0.6689305705303252,0,0,1,0
-0.5075832223578978,-0.8170704971310357,1.4734968094934024,0,0,0,1
-1.2061722848262686,0.24046621317579805,0.972540472025826,0,1,0,0
0.24670972273804942,0.7539569511006629,-0.27226012410572753,0,1,0,0
-0.09921456477727,-1.1495000946553,0.03134977738977337,0,0,1,0
0.31589458024112904,-1.2557395576742378,-0.5758700256012284,0,1,0,0
-1.3445419998323884,0.23161292459088711,-1.137548343367905,1,0,0,0
0.5709506639808193,1.7554465105948638,0.19833522321229885,0,0,0,1
1.630406872799327,0.7451036625157512,0.6537500754555502,0,1,0,0
-0.1683994222803103,-0.32614425625853494,0.5474866099321248,0,1,0,0
1.2152977277809673,-1.2291796919195033,-0.9098409172462794,0,1,0,0
0.1083400077319295,-0.060545598711191286,1.5342187897925028,0,1,0,0
-0.3067691372864302,-0.5386231822964097,-1.3804362645643058,0,1,0,0
1.1461128702778878,0.21390634742106396,0.7296525508294254,0,1,0,0
0.9385582977686883,0.37326554194946987,-0.8187579467976291,0,1,0,0
2.183885732823846,-0.04283902154136813,0.18315472813752381,0,0,1,0
-0.09921456477727,-1.0255540544665398,-1.0616458679940297,0,1,0,0
1.9071463028116062,-0.9104613028626908,-1.137548343367905,0,0,1,0
0.24670972273804942,0.4529451392136735,0.8510965114276258,0,1,0,0
0.5926340102533688,0.4529451392136735,-0.8491189369471792,0,0,1,0
-0.3067691372864302,0.06340044147756896,-1.0768263630688049,0,0,1,0
0.6618188677564484,-1.8754697586180396,-0.1963576487318523,1,0,0,0
0.869373440265648,-1.0521139202212741,-1.6233241857607064,1,0,0,0
-0.030029707274190392,-0.4235304306925611,-0.25707962903095244,0,0,1,0
0.8001885827625683,0.2670260789305328,1.4279553242690775,0,1,0,0
-0.030029707274190392,0.8247832597799543,-0.4088845797787029,0,1,0,0
1.422852300290167,0.9398760113838035,0.5171256197825748,0,1,0,0
-0.998617712317069,-1.300006000598795,-1.1982703236670051,0,1,0,0
0.3850794377442086,0.24931950176070963,-1.6992266611345817,0,1,0,0
-1.7596511448507874,0.6654240652515483,-0.04455269798410185,0,1,0,0
-1.552096572341588,-0.5386231822964097,-0.15081616350752716,0,1,0,0
-1.0678025698201485,1.807498292705126,-0.7732164615733039,0,1,0,1
1.0769280127748475,-0.17563835031503996,-0.6365920059003286,1,0,0,0
0.9385582977686883,-0.4589435850322068,-0.12045517335797708,0,1,0,0
0.45426429524724893,-0.4235304306925611,-1.0464653729192548,0,1,0,0
-0.4356731376302138,0.8200249724829823,1.640482255315928,0,1,0,1
-0.7910631398079089,-1.3531257321082635,-1.1982703236670051,0,1,0,0
-0.9294328548140287,-1.282299423428972,-0.5910505206760034,0,1,0,0
1.3536674427870872,-0.28187781333397766,-0.21153814380662733,0,0,1,0
-0.6526934248017496,0.29358594468526694,0.6537500754555502,0,0,1,0
-0.998617712317069,0.6300109109119026,-1.0009238876949296,0,0,1,0
0.33393938551299335,0.44813280380866316,0.8662770065024008,0,1,0,1
-0.5835085672987094,1.1700615145915008,0.13761324291319868,0,1,0,0
0.03915515022888922,-2.5217598253165754,-1.5474217103868313,0,1,0,0
0.353532289751193,0.5772504482559596,0.3956816591843744,0,0,1,1
0.869373440265648,0.7716635282704853,-1.4563387399381809,0,1,0,0
-0.3067691372864302,-1.8223500271085709,-1.5626022054616062,1,0,0,0
0.4998649971330714,0.49214721503242453,1.1698869079979017,0,0,0,1
-1.413726857335468,0.3024392332701785,-1.471519235012956,0,1,0,0
-1.7596511448507874,0.1961997702512408,-0.014191707834551762,0,1,0,0
-0.3067691372864302,-1.007847477296717,-1.5626022054616062,0,0,1,0
-0.7218782823048292,0.16963990449650668,-1.0920068581435798,0,1,0,0
-0.7910631398079089,-0.28187781333397766,-1.6688656709850316,0,1,0,0
0.31589458024112904,-0.7156889539946388,0.8966379966519509,0,0,1,0
-0.9294328548140287,0.6123043337420795,0.0768912626140985,0,0,1,0
-0.030029707274190392,0.6654240652515483,1.4583163144186275,0,1,0,0
-0.09921456477727,0.9044628570441572,1.3520528488952022,0,1,0,0
0.5491500287171553,1.7012588296861881,1.4279553242690775,0,0,0,1
0.9385582977686883,-0.14022519597539426,-1.3652557694895306,0,0,1,0
-1.413726857335468,-0.7688086855041077,0.6385695803807752,0,1,0,0
0.24670972273804942,1.108088494497121,1.2457893833717768,0,0,1,0
0.03915515022888922,0.6919839310062824,-0.07491368813365194,0,0,1,1
0.428781584451974,-1.2541306009996,1.8378286912880035,0,0,1,1
-1.552096572341588,0.8070766826101317,0.2742376985861741,0,1,0,0
1.5612220152962868,-1.3442724435233524,0.2894181936609491,0,0,1,0
0.03915515022888922,-0.8396349941833992,-1.0768263630688049,0,0,1,0
0.3850794377442086,1.4002470177991988,-0.9857433926201545,0,1,0,0
2.2530705903269257,-0.10481204163574856,-0.6365920059003286,0,1,0,0
-0.3067691372864302,-0.4943567393718525,0.7903745311285255,0,0,1,0
1.7687765878054862,-0.31729096767362336,0.09207175768887355,0,1,0,0
-0.7218782823048292,-1.7249638526745446,-1.137548343367905,0,0,1,0
0.8001885827625683,-0.4943567393718525,0.7600135409789754,0,0,1,0
-1.4829117148385476,1.3648338634595532,-0.02937220290932681,0,1,0,0
-0.5835085672987094,0.2670260789305328,0.4260426493339245,0,0,1,0
-0.030029707274190392,0.6123043337420795,-0.4088845797787029,0,1,0,0
1.007743155271768,-1.08752707456092,-0.8491189369471792,0,1,0,0
-2.6590542923906257,1.2143279575160582,-0.9553824024706045,0,1,0,0
0.5926340102533688,-0.14907848456030584,-1.6688656709850316,0,1,0,0
-0.8208641421230884,2.3329358563471945,-1.4107972547138559,0,1,0,1
-1.967205717359987,-0.46779687361711836,1.260969878446552,0,1,0,0
-0.6526934248017496,-1.441658617957378,0.016169282314998326,0,1,0,0
0.7489944272832125,0.584633383579375,-0.09009418320842698,0,0,0,1
0.31589458024112904,0.0014274213831891509,1.3520528488952022,0,1,0,0
0.24670972273804942,-0.1667850617301284,1.655662750390703,0,1,0,0
-0.9294328548140287,0.4795050049684076,0.13761324291319868,0,1,0,0
-0.3067691372864302,-0.5209166051265866,0.6233890853060001,0,1,0,0
-0.3067691372864302,-0.66256922248517,0.8510965114276258,0,1,0,0
0.027787062048633265,-0.007062185866851227,1.4886773045681776,0,1,0,1
-1.4829117148385476,0.36441225336455896,-0.31780160933005264,0,1,0,0
0.31589458024112904,-0.11366533022066015,-0.07491368813365194,0,1,0,0
1.2152977277809673,-0.04283902154136813,1.4127748291943023,0,0,1,0
0.6618188677564484,-0.6714225110700816,0.6992915606798753,0,0,1,0
0.2747838211634373,-0.4645512142139839,1.4431358193438524,0,1,0,1
1.630406872799327,0.3024392332701785,0.25905720351139905,0,1,0,0
1.0769280127748475,-1.6541375439952533,1.0332624523249263,0,1,0,0
0.6618188677564484,0.09881359581721529,0.4867646296330247,0,1,0,0
-0.4451388522925894,-0.7068356654097273,0.5778476000816749,0,0,1,0
0.31589458024112904,-0.733395531164462,1.2306088882970019,0,1,0,0
-0.4451388522925894,-1.6452842554103417,-1.3652557694895306,0,1,0,0
0.6618188677564484,0.14308003874177255,-0.4088845797787029,0,0,1,0
-1.6904662873477079,0.11652017298703782,0.18315472813752381,0,1,0,0
-1.8980208598569073,-0.09595875305083698,0.6992915606798753,0,1,0,0
-1.6212814298446676,-0.7688086855041077,-0.31780160933005264,0,1,0,0
1.1461128702778878,0.3024392332701785,0.6082085902312251,1,0,0,0
2.183885732823846,0.5945977565722562,0.972540472025826,0,1,0,0
-0.5143237097956297,-0.3704106991830922,0.5019451247077997,0,1,0,0
-0.2375842797833899,0.6831306424213708,0.5323061148573498,0,1,0,0
